MATH_G6_U10	およその 面積 と 体積	240	およその面積を求める時に使う考えは？ || 池の形を長方形に見立てる時に見るものは？ || たて約30m、よこ約20mの長方形の面積は？ || 底辺約40m、高さ約15mの三角形の面積は？ || 半径約10mの円の面積は？ || およその体積を求める時に使う考えは？ || たて約5m、よこ約4m、高さ約3mの箱の体積は？ || 底面積約12m²、高さ約8mの柱の体積は？
MATH_G6_U11	場合の 数	50	場合の数を調べる時に使う図は？ || 赤・青・黄の3色から1色選ぶ場合は？ || 上着2種類、ズボン3種類の組み合わせは？ || コインを2回投げる出方は？ || サイコロを2回ふる出方は？ || A,B,Cを1列に並べる方法は？ || 4人を1列に並べる方法は？ || 1,2,3から2けたの数を作る。数字を重ねて使わないなら？
MATH_G6_U12	資料の 調べ方	80	資料の平均を求める式は？ || 10,20,30の平均は？ || 資料の最大値とは？ || 資料の最小値とは？ || 範囲を求める式は？ || 12,15,20,25の範囲は？ || 度数とは？ || 度数分布表で使う区切りを何という？
MATH_G6_U13	算数の まとめ	60	四則混合で先に計算するのは？ || 12+6×3=? || (12+6)×3=? || 1/2+1/3=? || 3/4-1/2=? || 2/3×3/5=? || 2/3÷4/5=? || 0.25を分数にすると？
MATH_G7_U01	正の数 と 負の数	50	気温が0度より5度低いことを数で表すと？ || 海面を0mとして、海面より12m高い地点は？ || -8の反対の数は？ || +3.5の反対の数は？ || 絶対値が6である数の組は？ || -4の絶対値は？ || 数直線で-2より右にある数は？ || -7と-3を比べて大きい数は？
MATH_G7_U02	正負の数の 加法 と 減法	62	3+(-5)の計算結果は？ || -4+9の計算結果は？ || -6+(-7)の計算結果は？ || 8-12の計算結果は？ || -3-5の計算結果は？ || -3-(-5)の計算結果は？ || -10+4+6の計算結果は？ || 5-(-2)-9の計算結果は？
MATH_G7_U03	正負の数の 乗法 と 除法	76	(-3)×4の計算結果は？ || (-5)×(-6)の計算結果は？ || 24÷(-6)の計算結果は？ || (-35)÷(-7)の計算結果は？ || (-2)^3の値は？ || -3^2の値は？ || 0×(-12)の計算結果は？ || (-18)÷3×2の計算結果は？
MATH_G7_U04	文字式	50	1個x円の消しゴムを4個買う代金は？ || a×b×5を文字式のきまりで表すと？ || x÷3を文字式で表すと？ || a×a×bを文字式で表すと？ || 1×yを文字式で表すと？ || -1×xを文字式で表すと？ || x=5のとき、2x+1の値は？ || a=-3のとき、a^2の値は？
MATH_G7_U05	文字式の 計算	50	3x+5xを計算すると？ || 7a-2aを計算すると？ || 4x+3-2x+5を整理すると？ || 2(a+3)を展開すると？ || -3(x-4)を展開すると？ || 6x÷3を計算すると？ || (12x-8)÷4を計算すると？ || 1/2x+1/3xを計算すると？
MATH_G7_U06	一次方程式	50	x+5=12の解は？ || x-8=3の解は？ || 3x=18の解は？ || x/4=5の解は？ || 2x+3=11の解は？ || 5x-6=19の解は？ || 4x+7=2x+15を整理すると？ || 4x+7=2x+15の解は？
MATH_G7_U07	一次方程式の 利用	50	1個120円のパンをx個買って600円。方程式は？ || 1個120円のパンをx個買って600円。xは？ || ある数xに7を足すと20。方程式は？ || ある数の3倍から4をひくと17。数は？ || 兄は弟より5歳年上。弟をx歳とすると兄は？ || 弟がx歳、兄がx+5歳、合計25歳。方程式は？ || 弟がx歳、兄がx+5歳、合計25歳。弟は？ || 50円切手と80円切手を合わせて10枚買う。50円切手をx枚なら80円切手は？
MATH_G7_U08	比例 と 反比例	50	比例の式の形は？ || 反比例の式の形は？ || y=4xでx=3のときyは？ || y=4xでy=20のときxは？ || 比例y=axが点(2,10)を通る。aは？ || 比例y=-3xのグラフはどんな直線？ || 比例のグラフが必ず通る点は？ || 反比例y=12/xでx=3のときyは？
MATH_G7_U09	平面図形	50	2点を結ぶまっすぐな線のうち、両端があるものは？ || 1点から一方にだけ限りなくのびる線は？ || 2つの直線が90度で交わることを何という？ || どこまでのばしても交わらない2直線の関係は？ || 平行な2直線で同位角はどうなる？ || 平行な2直線で錯角はどうなる？ || 一直線上にできる隣り合う角の和は？ || 三角形の内角の和は？
MATH_G7_U10	空間図形	50	面がすべて多角形でできた立体は？ || 2つの合同な多角形を底面にもつ立体は？ || 1つの多角形の底面と1つの頂点をもつ立体は？ || 円を底面にもつ柱は？ || 円を底面にもつ錐は？ || 立方体の面の数は？ || 立方体の辺の数は？ || 立方体の頂点の数は？
MATH_G7_U11	資料の 整理 と 活用	80	データの合計を個数で割った値は？ || データを小さい順に並べた中央の値は？ || データの中で最も多く現れる値は？ || 最大値から最小値を引いた値は？ || 10,20,30の平均値は？ || 4,8,9,11の中央値は？ || 2,3,3,5,7の最頻値は？ || 12,18,25,30の範囲は？
MATH_G8_U01	式の計算	50	3a+5aを計算すると？ || 7x-10xを計算すると？ || 2a+3b-a+5bを整理すると？ || (4x-3)-(2x+5)を整理すると？ || 3(2a-b)を展開すると？ || -2(x-4y)を展開すると？ || 4x×3yを計算すると？ || 5a^2×2aを計算すると？
MATH_G8_U02	連立方程式	50	x+y=7, x-y=1 を加えると？ || x+y=7, x-y=1 の解は？ || 2x+y=9, y=x を代入すると？ || 2x+y=9, y=x の解は？ || 3x+2y=16, x=4 のときyは？ || x+2y=11, x=5 のときyは？ || 加減法で文字を消すためにそろえるものは？ || 代入法が使いやすい式は？
MATH_G8_U03	連立方程式の 利用	50	鉛筆x本と消しゴムy個で合計5個。式は？ || 120円の鉛筆x本と80円の消しゴムy個で合計520円。式は？ || 2数の和が15、差が3。大きい数をx、小さい数をyとする式は？ || 2数の和が15、差が3。大きい数は？ || 大人x人、子どもy人、合計12人。式は？ || 大人800円、子ども500円、合計7800円。式は？ || 1個80円の商品x個と120円の商品y個を合計10個買った。個数の式は？ || 1個80円の商品x個と120円の商品y個で合計960円。代金の式は？
MATH_G8_U04	一次関数	160	一次関数の式の形は？ || y=3x+2の変化の割合は？ || y=-2x+5の切片は？ || y=4x-1でx=2のときyは？ || y=-x+6でy=0のときxは？ || 点(0, -3)を通る一次関数の切片は？ || 傾き2、切片-5の直線の式は？ || 点(1,3),(3,7)を通る直線の傾きは？
MATH_G8_U05	図形の 性質	50	三角形の内角の和は？ || 四角形の内角の和は？ || n角形の内角の和は？ || 五角形の内角の和は？ || 多角形の外角の和は？ || 正六角形の1つの外角は？ || 正六角形の1つの内角は？ || 対頂角の大きさは？
MATH_G8_U06	図形の 合同	50	合同な図形とは？ || 合同な図形で対応する辺は？ || 合同な図形で対応する角は？ || 三角形の合同条件SSSは？ || 三角形の合同条件SASは？ || 三角形の合同条件ASAは？ || 3組の角が等しいだけで三角形は合同？ || 合同記号で△ABC≡△DEFならAに対応する点は？
MATH_G8_U07	三角形 と 四角形	50	二等辺三角形の定義は？ || 二等辺三角形の底角は？ || 2つの角が等しい三角形は？ || 正三角形の定義は？ || 正三角形の1つの内角は？ || 平行四辺形の定義は？ || 平行四辺形の対辺は？ || 平行四辺形の対角は？
MATH_G8_U08	確率	50	確率の値の範囲は？ || 必ず起こる事象の確率は？ || 決して起こらない事象の確率は？ || 公平なコインを1回投げて表が出る確率は？ || サイコロ1回で5が出る確率は？ || サイコロ1回で偶数が出る確率は？ || 2つのサイコロの出方は全部で？ || 2つのサイコロで和が7になる出方は？
MATH_G8_U09	データの 分析	80	データを小さい順に並べた中央の値は？ || 第2四分位数は何と同じ？ || 第1四分位数はどの位置の値？ || 四分位範囲の求め方は？ || 範囲の求め方は？ || 箱ひげ図の箱の左端は？ || 箱ひげ図の箱の右端は？ || 箱ひげ図の箱の中の線は？
MATH_G9_U01	式の 展開 と 因数分解	50	(x+4)(x+2)を展開すると？ || (x-3)(x+5)を展開すると？ || (x-6)^2を展開すると？ || (2x+3)^2を展開すると？ || (x+7)(x-7)を展開すると？ || x^2+9x+20を因数分解すると？ || x^2-11x+30を因数分解すると？ || x^2-16を因数分解すると？
MATH_G9_U02	平方根	50	16の平方根は？ || √25の値は？ || √50を簡単にすると？ || 3√2+5√2を計算すると？ || 7√3-2√3を計算すると？ || √2×√8を計算すると？ || √18÷√2を計算すると？ || 2√5を1つの根号で表すと？
MATH_G9_U03	二次方程式	50	x^2=49の解は？ || x^2-9=0の解は？ || x^2+5x+6=0の解は？ || x^2-7x+12=0の解は？ || x^2-4x=0の解は？ || 2x^2-18=0の解は？ || (x-5)^2=16の解は？ || 二次方程式を因数分解で解く基本は？
MATH_G9_U04	二次方程式の 利用	50	連続する2つの正の整数の積が42。小さい方は？ || 連続する2つの整数をx,x+1としたとき積は？ || ある正の数xの2乗が3xより10大きい。方程式は？ || 長方形の縦がx cm、横がx+3 cm、面積が40cm^2。方程式は？ || 長方形の縦がx cm、横がx+3 cm、面積が40cm^2。縦は？ || 正方形の面積が81cm^2。一辺は？ || 面積が50cm^2の正方形の一辺は？ || 投げ上げた物の高さが二次式で表されるとき、地面に着く時刻は何で判断する？
MATH_G9_U05	関数 y=ax²	50	関数y=ax^2のグラフの形は？ || y=x^2でx=-3のときyは？ || y=2x^2でx=4のときyは？ || y=-x^2のグラフはどちらに開く？ || y=3x^2のグラフはどちらに開く？ || y=ax^2でaの絶対値が大きいほどグラフは？ || y=ax^2のグラフが必ず通る点は？ || y=4x^2でxが1から3に増えるときの変化の割合は？
MATH_G9_U06	相似な 図形	50	相似な図形とは？ || 相似な図形で対応する角は？ || 相似な図形で対応する辺は？ || 相似比が2:3の面積比は？ || 相似比が2:3の体積比は？ || 三角形の相似条件AAは？ || 三角形の相似条件SSSは？ || 三角形の相似条件SASは？
MATH_G9_U07	三平方の 定理	50	三平方の定理の式は？ || 直角三角形の斜辺は？ || 3,4,5の三角形は直角三角形？ || 直角三角形で2辺が6,8、斜辺は？ || 直角三角形で斜辺13、他の1辺5、残りは？ || 一辺1の正方形の対角線は？ || 一辺1の正三角形の高さは？ || 30度,60度,90度の直角三角形の辺の比は？
MATH_G9_U08	円の 性質	50	円周角は同じ弧に対する中心角の？ || 中心角が120度の弧に対する円周角は？ || 円周角が35度なら同じ弧の中心角は？ || 同じ弧に対する円周角は？ || 直径に対する円周角は？ || 円周角が90度なら、その弧は？ || 4点が1つの円周上にある四角形を何という？ || 円に内接する四角形の向かい合う角の和は？
MATH_G9_U09	標本調査	50	標本調査とは？ || 全数調査とは？ || 調査したい全体を何という？ || 母集団から取り出す一部を何という？ || 偏りを避けて標本を選ぶことは？ || 標本の数を何という？ || 標本の大きさを増やすと一般にどうなる？ || 標本が偏っているとどうなる？
