SCIENCE_8_U06	50	化学変化の 前後で、ぜんたいの 質量は どうなる？ => かわらない || 気体が でても ふたをした 容器なら 質量は？ => かわらない || 質量保存の 法則とは どのような 法則か？ => 化学変化の 前後で 全体の 質量は 等しい || 密閉した 容器で 実験する 理由として 最も 適切なものは？ => 気体を にがさないため || 鉄と 硫黄を 反応させる 前後で 全体の 質量は どうなる？ => かわらない || 炭酸水素ナトリウムを 分解すると できる 固体は？ => 炭酸ナトリウム
SCIENCE_8_U07	50	オームの 法則で、電流は 電圧に どう かんけいする？ => 電圧が 大きいと 電流も 大きくなりやすい || 電流の はたらきで ねつを 出すものの れいは？ => 電熱線 || 電流の 単位は？ => A || 電圧の 単位は？ => V || 抵抗の 単位は？ => Ω || オームの 法則を 式で 表すと？ => V=IR
SCIENCE_8_U08	50	どう線に 電流を 流すと まわりに 何が できる？ => 磁界 || コイルに 鉄しんを 入れて 電流を 流すと できるものは？ => 電磁石 || 磁界の 向きを 調べるのに 使う ものは？ => 方位磁針 || 右ねじの 法則が 関係するものは？ => 電流と 磁界の 向き || コイルの 巻き数を 増やすと 電磁石は どうなる？ => 強くなりやすい || 電流の 向きを 逆にすると 電磁石の 極は？ => 入れかわる
SCIENCE_8_U09	50	空気中の 水蒸気が 水てきに なることを？ => 凝結 || 気圧が 高い 地域の 天気は どうなりやすい？ => 晴れ || 高い ところほど 気圧が どうなる？ => 低くなる || 露点とは どのような 温度か？ => 水蒸気が 凝結し始める 温度 || 湿度が 高い 空気の 状態として 正しいものは？ => 水蒸気を 多く ふくむ || 雲が できる 原因として 最も 適切なものは？ => 水蒸気が 冷えて 凝結する
SCIENCE_8_U10	50	あたたかい 空気と つめたい 空気の さかいめを？ => 前線 || 温暖前線が 近づくと 雨は どうふりやすい？ => 広いはんいで 長く ふる || 寒冷前線が 通過するときの 雨の ふり方として 正しいものは？ => 短時間に 強く ふりやすい || 停滞前線の 特ちょうとして 正しいものは？ => 前線が あまり 動かない || 閉そく前線は どのように して できる？ => 寒冷前線が 温暖前線に 追いつく || 寒気と 暖気が 出会うと 天気が 変わりやすい 理由として 近いものは？ => 空気の 性質が ちがうから
SCIENCE_9_U01	50	1つの 細胞が 2つに 分かれることを？ => 細胞分裂 || 受精を ともなわずに ふえる 生殖を？ => 無性生殖 || 精子と 卵が 結びつくことを？ => 受精 || なかまを ふやす はたらきを 何という？ => 生殖 || 体細胞分裂の 結果 できる 細胞の 染色体数は？ => もとの 細胞と 同じ || 減数分裂の 結果 できる 生殖細胞の 染色体数は？ => もとの 細胞の 半分
SCIENCE_9_U02	50	親の 形質が 子に つたわることを？ => 遺伝 || 遺伝情報の 本体である 物質は？ => DNA || 形や 性質の 特ちょうを 何という？ => 形質 || 遺伝子が ふくまれている ひも状の ものは？ => 染色体 || メンデルが 遺伝の 法則を 調べた 植物は？ => エンドウ || 対立する 形質を もつ 純系どうしを かけ合わせて できた 子を？ => 雑種第一代
SCIENCE_9_U03	50	食べる・食べられる つながりを 全体で みたものを？ => 食物網 || 生態系で 生産者に あたる ことが 多いのは？ => 植物 || 1本の つながりとして 食う・食われる 関係を 表したものを？ => 食物連鎖 || 生態系で 動物の 死がいや 排出物を 分解するものを？ => 分解者 || 植物が 光合成で つくった 養分を もとに 生きる 生物を？ => 消費者 || 植物が 光合成に よって つくる 有機物の もとに なる 気体は？ => 二酸化炭素
SCIENCE_9_U04	50	水溶液の 中で 電気を 帯びた 粒子を？ => イオン || 塩化銅水溶液に 電流を 流すと 陰極に あらわれるものは？ => 銅 || 原子が 電子を 失って できる イオンを？ => 陽イオン || 原子が 電子を 受け取って できる イオンを？ => 陰イオン || 塩酸の 水溶液に ふくまれる 陽イオンは？ => 水素イオン || 水酸化ナトリウム水溶液に ふくまれる 陰イオンは？ => 水酸化物イオン
SCIENCE_9_U05	50	青色リトマス紙を 赤くする 水溶液は？ => 酸性 || アルカリ性の 水溶液に 共通しやすい 性質は？ => 赤色リトマス紙を 青くする || 酸性の 水溶液に 共通して ふくまれる イオンは？ => 水素イオン || アルカリ性の 水溶液に 共通して ふくまれる イオンは？ => 水酸化物イオン || BTB溶液で 酸性を 示す 色として 一般的なものは？ => 黄色 || BTB溶液で 中性を 示す 色として 一般的なものは？ => 緑色
SCIENCE_9_U06	50	酸と アルカリを たがいに 打ち消しあわせる 反応を？ => 中和 || 塩酸と 水酸化ナトリウムを 中和すると できる 塩は？ => 塩化ナトリウム || 中和で 水が できるのは、何と 何が 結びつくから？ => 水素イオンと 水酸化物イオン || 中和で できる 水以外の 物質を 何という？ => 塩 || 塩酸と 水酸化バリウムの 中和で できる 塩は？ => 塩化バリウム || 硫酸と 水酸化ナトリウムの 中和で できる 塩は？ => 硫酸ナトリウム
SCIENCE_9_U07	50	2つの 力を 1つの 力に まとめることを？ => 力の合成 || 1つの 力を 2つの 力に 分けることを？ => 力の分解 || 一直線上で 同じ 向きに 2つの 力が はたらくとき、合力の 大きさは？ => 2つの 力の 和 || 一直線上で 反対向きに 2つの 力が はたらくとき、合力の 大きさは？ => 2つの 力の 差 || つり合っている 2力の 条件として 正しいものは？ => 大きさが 等しく、反対向きで、一直線上に ある || 2つの 力が つり合っている とき、物体の 運動は どうなる？ => 運動の 状態は 変わらない
SCIENCE_9_U08	50	1秒あたりに 進む 距離を 何という？ => 速さ || 外から 力を 受けなければ 物体は どうしやすい？ => そのままの 速さで 動きつづける || 速さを 求める 式は？ => 道のり÷時間 || 平均の 速さを 求める ときに 使うものは？ => 全体の 道のりと 全体の 時間 || 速さの 単位として 適切なものは？ => m/s || 物体の 速さが 時間と ともに 変わることを 何という？ => 加速度が ある
SCIENCE_9_U09	50	力の 向きに 物体を 動かした ときの はたらきを？ => 仕事 || 高い ところに ある 物体が もつ エネルギーを？ => 位置エネルギー || 仕事を 求める 式は？ => 力×力の 向きに 動いた 距離 || 仕事の 単位は？ => J || 単位時間あたりの 仕事を 何という？ => 仕事率 || 仕事率の 単位として よく 使うものは？ => W
SCIENCE_9_U10	50	地球の 周りには どんな 気体の 層が ある？ => 大気 || 地球が 自転することで 起こることの 1つは？ => 昼夜が できる || 地球が 太陽の 周りを 回ることを？ => 公転 || 季節が 変わる 主な 理由として 正しいものは？ => 地軸が 傾いたまま 地球が 公転するから || 地球を 北極と 南極を 結ぶ 軸の まわりに 回る運動を？ => 自転 || 地球の 自転の 向きは 北極側から 見て どちらか？ => 反時計回り
SCIENCE_9_U11	50	太陽の まわりを 回る 天体の 集まりを？ => 太陽系 || 地球に いちばん 近い 恒星は？ => 太陽 || 太陽の まわりを 公転する 大きな 天体を？ => 惑星 || 惑星の まわりを 回る 天体を？ => 衛星 || 自ら 光を 出す 天体を？ => 恒星 || 太陽系で 最も 大きい 惑星は？ => 木星
SCIENCE_9_U12	50	星が 東から西へ 動いて 見える 主な 理由は？ => 地球が 自転しているから || 1年の うちで 見える 星座が 変わる 主な 理由は？ => 地球が 公転しているから || 北の 空で ほとんど 動かないように 見える 星は？ => 北極星 || 北極星の 近くを 中心に 星が 円を えがくように 見える 動きを？ => 日周運動 || オリオン座が よく 見える 季節は？ => 冬 || さそり座が よく 見える 季節は？ => 夏
